input_text,output_json
SMA PGRI 4 Jakarta No. 47 A12 RT 5/RW 14 Menteng Dalam Tebet Jakarta Sel. 12870,"{""nama_jalan"": null, ""nama_kompleks_atau_gedung"": ""SMA PGRI 4 Jakarta"", ""blok_kavling"": ""A12"", ""nomor"": ""47"", ""rt"": ""5"", ""rw"": ""14"", ""kelurahan"": ""Menteng Dalam"", ""kecamatan"": ""Tebet"", ""kota_kabupaten"": ""Kota Jakarta Selatan"", ""provinsi"": null, ""kodepos"": ""12870"", ""detail_unit"": null}"
"No. 99A Gang RUSUN KEMAYORAN - Rt.3, Rw.13 - Pondok Bambu - Duren Sawit - Jaktim - DKI Jakarta","{""nama_jalan"": ""JL. RUSUN KEMAYORAN"", ""nama_kompleks_atau_gedung"": null, ""blok_kavling"": null, ""nomor"": ""99A"", ""rt"": ""3"", ""rw"": ""13"", ""kelurahan"": ""Pondok Bambu"", ""kecamatan"": ""Duren Sawit"", ""kota_kabupaten"": ""Kota Jakarta Timur"", ""provinsi"": ""DKI Jakarta"", ""kodepos"": null, ""detail_unit"": null}"
Lokasi rumah: jl. ANGGREK 60 RT 04/RW 10 Kayu Putih Pulogadung Jakarta Tim. DKI Jakarta,"{""nama_jalan"": ""JL. ANGGREK"", ""nama_kompleks_atau_gedung"": null, ""blok_kavling"": null, ""nomor"": ""60"", ""rt"": ""4"", ""rw"": ""10"", ""kelurahan"": ""Kayu Putih"", ""kecamatan"": ""Pulogadung"", ""kota_kabupaten"": ""Kota Jakarta Timur"", ""provinsi"": ""DKI Jakarta"", ""kodepos"": null, ""detail_unit"": null}"
Jatipulo - Pal Merah - Kedoya Garden B7 No. 29 - Jakbar,"{""nama_jalan"": null, ""nama_kompleks_atau_gedung"": ""Kedoya Garden"", ""blok_kavling"": ""B7"", ""nomor"": ""29"", ""rt"": null, ""rw"": null, ""kelurahan"": ""Jatipulo"", ""kecamatan"": ""Pal Merah"", ""kota_kabupaten"": ""Kota Jakarta Barat"", ""provinsi"": null, ""kodepos"": null, ""detail_unit"": null}"
"ITC Roxy Mas No. 19 Blok C17, RT 04/RW 04, Grogol Selatan, Kebayoran Lama, 12220, DKI Jakarta, Jakarta Selatan","{""nama_jalan"": null, ""nama_kompleks_atau_gedung"": ""ITC Roxy Mas"", ""blok_kavling"": ""C17"", ""nomor"": ""19"", ""rt"": ""4"", ""rw"": ""4"", ""kelurahan"": ""Grogol Selatan"", ""kecamatan"": ""Kebayoran Lama"", ""kota_kabupaten"": ""Kota Jakarta Selatan"", ""provinsi"": ""DKI Jakarta"", ""kodepos"": ""12220"", ""detail_unit"": null}"
"No.91C jlnMAMPANG PRAPATAN XII, RT 4, RW 4, Tanjung Duren Utara, Grogol Petamburan, Jakarta Bar., 11470","{""nama_jalan"": ""JL. MAMPANG PRAPATAN XII"", ""nama_kompleks_atau_gedung"": null, ""blok_kavling"": null, ""nomor"": ""91C"", ""rt"": ""4"", ""rw"": ""4"", ""kelurahan"": ""Tanjung Duren Utara"", ""kecamatan"": ""Grogol Petamburan"", ""kota_kabupaten"": ""Kota Jakarta Barat"", ""provinsi"": null, ""kodepos"": ""11470"", ""detail_unit"": null}"
Alamat saya di SMK Corpatarin 1 Jakarta 3 Blok A12 RT 2 RW 7 Pela Mampang Mampang Prapatan DKI Jakarta Jakarta Sel. 12720,"{""nama_jalan"": null, ""nama_kompleks_atau_gedung"": ""SMK Corpatarin 1 Jakarta"", ""blok_kavling"": ""A12"", ""nomor"": ""3"", ""rt"": ""2"", ""rw"": ""7"", ""kelurahan"": ""Pela Mampang"", ""kecamatan"": ""Mampang Prapatan"", ""kota_kabupaten"": ""Kota Jakarta Selatan"", ""provinsi"": ""DKI Jakarta"", ""kodepos"": ""12720"", ""detail_unit"": null}"
Alamat saya di Kebayoran Lama Utara - Kebayoran Lama - Jl KAYU MANIS VIII 88B - Jakarta Selatan,"{""nama_jalan"": ""JL. KAYU MANIS VIII"", ""nama_kompleks_atau_gedung"": null, ""blok_kavling"": null, ""nomor"": ""88B"", ""rt"": null, ""rw"": null, ""kelurahan"": ""Kebayoran Lama Utara"", ""kecamatan"": ""Kebayoran Lama"", ""kota_kabupaten"": ""Kota Jakarta Selatan"", ""provinsi"": null, ""kodepos"": null, ""detail_unit"": null}"
Kirim paket ke JALAN BAKTI 11A - RT 07/RW 05 - Tambora - Tambora - Jakbar,"{""nama_jalan"": ""JL. BAKTI"", ""nama_kompleks_atau_gedung"": null, ""blok_kavling"": null, ""nomor"": ""11A"", ""rt"": ""7"", ""rw"": ""5"", ""kelurahan"": ""Tambora"", ""kecamatan"": ""Tambora"", ""kota_kabupaten"": ""Kota Jakarta Barat"", ""provinsi"": null, ""kodepos"": null, ""detail_unit"": null}"
Lokasi rumah: jl. TAMAN PLUIT KENCANA No.34C Rt.14 / Rw.9 Cipete Selatan Cilandak Jakarta Selatan,"{""nama_jalan"": ""JL. TAMAN PLUIT KENCANA"", ""nama_kompleks_atau_gedung"": null, ""blok_kavling"": null, ""nomor"": ""34C"", ""rt"": ""14"", ""rw"": ""9"", ""kelurahan"": ""Cipete Selatan"", ""kecamatan"": ""Cilandak"", ""kota_kabupaten"": ""Kota Jakarta Selatan"", ""provinsi"": null, ""kodepos"": null, ""detail_unit"": null}"
Kirim paket ke jl KALISARI II 64 / Rt.5 / Rw.2 / Kebon Kosong / Kemayoran / Jakarta Pusat,"{""nama_jalan"": ""JL. KALISARI II"", ""nama_kompleks_atau_gedung"": null, ""blok_kavling"": null, ""nomor"": ""64"", ""rt"": ""5"", ""rw"": ""2"", ""kelurahan"": ""Kebon Kosong"", ""kecamatan"": ""Kemayoran"", ""kota_kabupaten"": ""Kota Jakarta Pusat"", ""provinsi"": null, ""kodepos"": null, ""detail_unit"": null}"
Kirim paket ke SMA Laphat Plus D12 No. 41 / Rt.5 Rw.11 / Gedong / Pasar Rebo / Jakarta Tim. / DKI Jakarta / 13760,"{""nama_jalan"": null, ""nama_kompleks_atau_gedung"": ""SMA Laphat Plus"", ""blok_kavling"": ""D12"", ""nomor"": ""41"", ""rt"": ""5"", ""rw"": ""11"", ""kelurahan"": ""Gedong"", ""kecamatan"": ""Pasar Rebo"", ""kota_kabupaten"": ""Kota Jakarta Timur"", ""provinsi"": ""DKI Jakarta"", ""kodepos"": ""13760"", ""detail_unit"": null}"
"Alamat saya di DKI Jakarta, Jakarta Pusat, 10160, Petojo Selatan, Gambir, Puri Orchard No. 26 C4, RT 5 / RW 7","{""nama_jalan"": null, ""nama_kompleks_atau_gedung"": ""Puri Orchard"", ""blok_kavling"": ""C4"", ""nomor"": ""26"", ""rt"": ""5"", ""rw"": ""7"", ""kelurahan"": ""Petojo Selatan"", ""kecamatan"": ""Gambir"", ""kota_kabupaten"": ""Kota Jakarta Pusat"", ""provinsi"": ""DKI Jakarta"", ""kodepos"": ""10160"", ""detail_unit"": null}"
Kirim paket ke Johar Baru Kampung Rawa AGUNGi TIMUR 9 No.27A Rt.4 Rw.10 10550 DKI Jakarta Jakarta Pusat,"{""nama_jalan"": ""JL. AGUNG TIMUR 9"", ""nama_kompleks_atau_gedung"": null, ""blok_kavling"": null, ""nomor"": ""27A"", ""rt"": ""4"", ""rw"": ""10"", ""kelurahan"": ""Kampung Rawa"", ""kecamatan"": ""Johar Baru"", ""kota_kabupaten"": ""Kota Jakarta Pusat"", ""provinsi"": ""DKI Jakarta"", ""kodepos"": ""10550"", ""detail_unit"": null}"
"Lokasi rumah: gang JEND. GATOT SUBROTO No.69B, RT 14/RW 03, Jatinegara, Cakung, Jakarta Tim., 13930","{""nama_jalan"": ""JL. JEND. GATOT SUBROTO"", ""nama_kompleks_atau_gedung"": null, ""blok_kavling"": null, ""nomor"": ""69B"", ""rt"": ""14"", ""rw"": ""3"", ""kelurahan"": ""Jatinegara"", ""kecamatan"": ""Cakung"", ""kota_kabupaten"": ""Kota Jakarta Timur"", ""provinsi"": null, ""kodepos"": ""13930"", ""detail_unit"": null}"
"Lokasi rumah: jln ARJUNA SELATAN No.35B, Rt.2/Rw.10, Rawa Barat, Kebayoran Baru, Jaksel, DKI Jakarta","{""nama_jalan"": ""JL. ARJUNA SELATAN"", ""nama_kompleks_atau_gedung"": null, ""blok_kavling"": null, ""nomor"": ""35B"", ""rt"": ""2"", ""rw"": ""10"", ""kelurahan"": ""Rawa Barat"", ""kecamatan"": ""Kebayoran Baru"", ""kota_kabupaten"": ""Kota Jakarta Selatan"", ""provinsi"": ""DKI Jakarta"", ""kodepos"": null, ""detail_unit"": null}"
Alamat saya di Jakarta Tim. - Pondok Ranggon - Cipayung - JLN JAPAGOR No.77A,"{""nama_jalan"": ""JL. JAPAGOR"", ""nama_kompleks_atau_gedung"": null, ""blok_kavling"": null, ""nomor"": ""77A"", ""rt"": null, ""rw"": null, ""kelurahan"": ""Pondok Ranggon"", ""kecamatan"": ""Cipayung"", ""kota_kabupaten"": ""Kota Jakarta Timur"", ""provinsi"": null, ""kodepos"": null, ""detail_unit"": null}"
Tujuan: Jakbar - DKI Jakarta - Taman Sari - Taman Sari - g. RAYA ANCOL BARU No.38 - Rt.6/Rw.2,"{""nama_jalan"": ""JL. RAYA ANCOL BARU"", ""nama_kompleks_atau_gedung"": null, ""blok_kavling"": null, ""nomor"": ""38"", ""rt"": ""6"", ""rw"": ""2"", ""kelurahan"": ""Taman Sari"", ""kecamatan"": ""Taman Sari"", ""kota_kabupaten"": ""Kota Jakarta Barat"", ""provinsi"": ""DKI Jakarta"", ""kodepos"": null, ""detail_unit"": null}"
Alamat saya di Pluit Sea View Blok A6 No. 48 - Rt.13/Rw.6 - Kedoya Selatan - Kebon Jeruk - Jakarta Bar. - 11520 - DKI Jakarta,"{""nama_jalan"": null, ""nama_kompleks_atau_gedung"": ""Pluit Sea View"", ""blok_kavling"": ""A6"", ""nomor"": ""48"", ""rt"": ""13"", ""rw"": ""6"", ""kelurahan"": ""Kedoya Selatan"", ""kecamatan"": ""Kebon Jeruk"", ""kota_kabupaten"": ""Kota Jakarta Barat"", ""provinsi"": ""DKI Jakarta"", ""kodepos"": ""11520"", ""detail_unit"": null}"
Alamat saya di Jalan MADRASAH 56A - RT 06/RW 01 - Kramatjati - Kramatjati - Jaktim - DKI Jakarta - 13510,"{""nama_jalan"": ""JL. MADRASAH"", ""nama_kompleks_atau_gedung"": null, ""blok_kavling"": null, ""nomor"": ""56A"", ""rt"": ""6"", ""rw"": ""1"", ""kelurahan"": ""Kramatjati"", ""kecamatan"": ""Kramatjati"", ""kota_kabupaten"": ""Kota Jakarta Timur"", ""provinsi"": ""DKI Jakarta"", ""kodepos"": ""13510"", ""detail_unit"": null}"
Alamat saya di Pasar Minggu - Pasar Minggu - SMA Labschool Bintaro Blok D15 45 - Rt.15 / Rw.9 - 12520 - DKI Jakarta - Jakarta Sel.,"{""nama_jalan"": null, ""nama_kompleks_atau_gedung"": ""SMA Labschool Bintaro"", ""blok_kavling"": ""D15"", ""nomor"": ""45"", ""rt"": ""15"", ""rw"": ""9"", ""kelurahan"": ""Pasar Minggu"", ""kecamatan"": ""Pasar Minggu"", ""kota_kabupaten"": ""Kota Jakarta Selatan"", ""provinsi"": ""DKI Jakarta"", ""kodepos"": ""12520"", ""detail_unit"": null}"
Kirim paket ke Jakarta Timur - DKI Jakarta - Malaka Jaya - Duren Sawit - SMA Permata Indah Jakarta No. 32 Blok A10 - RT 02/RW 04,"{""nama_jalan"": null, ""nama_kompleks_atau_gedung"": ""SMA Permata Indah Jakarta"", ""blok_kavling"": ""A10"", ""nomor"": ""32"", ""rt"": ""2"", ""rw"": ""4"", ""kelurahan"": ""Malaka Jaya"", ""kecamatan"": ""Duren Sawit"", ""kota_kabupaten"": ""Kota Jakarta Timur"", ""provinsi"": ""DKI Jakarta"", ""kodepos"": null, ""detail_unit"": null}"
Kirim paket ke SMK Bina Prestasi Blok B11 34 / RT 15/RW 08 / Tanjung Priok / Tanjung Priok / Jakarta Utara / DKI Jakarta,"{""nama_jalan"": null, ""nama_kompleks_atau_gedung"": ""SMK Bina Prestasi"", ""blok_kavling"": ""B11"", ""nomor"": ""34"", ""rt"": ""15"", ""rw"": ""8"", ""kelurahan"": ""Tanjung Priok"", ""kecamatan"": ""Tanjung Priok"", ""kota_kabupaten"": ""Kota Jakarta Utara"", ""provinsi"": ""DKI Jakarta"", ""kodepos"": null, ""detail_unit"": null}"
Lokasi rumah: Gang BULK RANTAI 46 / Bali Mester / Jatinegara / Jaktim / 13310 / DKI Jakarta,"{""nama_jalan"": ""JL. BULAK RANTAI"", ""nama_kompleks_atau_gedung"": null, ""blok_kavling"": null, ""nomor"": ""46"", ""rt"": null, ""rw"": null, ""kelurahan"": ""Bali Mester"", ""kecamatan"": ""Jatinegara"", ""kota_kabupaten"": ""Kota Jakarta Timur"", ""provinsi"": ""DKI Jakarta"", ""kodepos"": ""13310"", ""detail_unit"": null}"
Kirim paket ke Jakarta Utara / 14310 / Tanjung Priok / Tanjung Priok / Bird Park TMII Blok B15 No. 41 / Rt.15 / Rw.3,"{""nama_jalan"": null, ""nama_kompleks_atau_gedung"": ""Bird Park TMII"", ""blok_kavling"": ""B15"", ""nomor"": ""41"", ""rt"": ""15"", ""rw"": ""3"", ""kelurahan"": ""Tanjung Priok"", ""kecamatan"": ""Tanjung Priok"", ""kota_kabupaten"": ""Kota Jakarta Utara"", ""provinsi"": null, ""kodepos"": ""14310"", ""detail_unit"": null}"
Kirim paket ke Kebon Bawang Tanjung Priok jalan ALU - oALU 77B RT 13/RW 08 Jakut 14320 DKI Jakarta,"{""nama_jalan"": ""JL. ALU - ALU"", ""nama_kompleks_atau_gedung"": null, ""blok_kavling"": null, ""nomor"": ""77B"", ""rt"": ""13"", ""rw"": ""8"", ""kelurahan"": ""Kebon Bawang"", ""kecamatan"": ""Tanjung Priok"", ""kota_kabupaten"": ""Kota Jakarta Utara"", ""provinsi"": ""DKI Jakarta"", ""kodepos"": ""14320"", ""detail_unit"": null}"
Kirim paket ke JALAN MOCH. KAHFI I No.62C - RT 03/RW 04 - Pluit - Penjaringan - Jakut - 14450,"{""nama_jalan"": ""JL. MOCH. KAHFI I"", ""nama_kompleks_atau_gedung"": null, ""blok_kavling"": null, ""nomor"": ""62C"", ""rt"": ""3"", ""rw"": ""4"", ""kelurahan"": ""Pluit"", ""kecamatan"": ""Penjaringan"", ""kota_kabupaten"": ""Kota Jakarta Utara"", ""provinsi"": null, ""kodepos"": ""14450"", ""detail_unit"": null}"
"Lokasi rumah: Kenari, Senen, Jl. GUNUNG SAHARI V No. 17, Lantai 8 Unit 5A, RT 11 / RW 13, Jakarta Pus.","{""nama_jalan"": ""JL. GUNUNG SAHARI V"", ""nama_kompleks_atau_gedung"": null, ""blok_kavling"": null, ""nomor"": ""17"", ""rt"": ""11"", ""rw"": ""13"", ""kelurahan"": ""Kenari"", ""kecamatan"": ""Senen"", ""kota_kabupaten"": ""Kota Jakarta Pusat"", ""provinsi"": null, ""kodepos"": null, ""detail_unit"": ""Lantai 8 Unit 5A""}"
DKI Jakarta - Jakarta Tim. - 13740 - Ciracas - Ciracas - gg. I GUSTI NGURAH RAI No.39C - RT 06/RW 13,"{""nama_jalan"": ""JL. I GUSTI NGURAH RAI"", ""nama_kompleks_atau_gedung"": null, ""blok_kavling"": null, ""nomor"": ""39C"", ""rt"": ""6"", ""rw"": ""13"", ""kelurahan"": ""Ciracas"", ""kecamatan"": ""Ciracas"", ""kota_kabupaten"": ""Kota Jakarta Timur"", ""provinsi"": ""DKI Jakarta"", ""kodepos"": ""13740"", ""detail_unit"": null}"
Kirim paket ke Jakarta Pusat 10750 Kartini Sawah Besar jl PERUMNAS RAYA 39A,"{""nama_jalan"": ""JL. PERUMNAS RAYA"", ""nama_kompleks_atau_gedung"": null, ""blok_kavling"": null, ""nomor"": ""39A"", ""rt"": null, ""rw"": null, ""kelurahan"": ""Kartini"", ""kecamatan"": ""Sawah Besar"", ""kota_kabupaten"": ""Kota Jakarta Pusat"", ""provinsi"": null, ""kodepos"": ""10750"", ""detail_unit"": null}"
Lokasi rumah: Marbella Kemang 37 C19 / Rt.4 / Rw.9 / Rawa Buaya / Cengkareng / Jakarta Barat / 11740 / DKI Jakarta,"{""nama_jalan"": null, ""nama_kompleks_atau_gedung"": ""Marbella Kemang"", ""blok_kavling"": ""C19"", ""nomor"": ""37"", ""rt"": ""4"", ""rw"": ""9"", ""kelurahan"": ""Rawa Buaya"", ""kecamatan"": ""Cengkareng"", ""kota_kabupaten"": ""Kota Jakarta Barat"", ""provinsi"": ""DKI Jakarta"", ""kodepos"": ""11740"", ""detail_unit"": null}"
Tujuan: 27B JALAN MASJID RT 12/RW 14 Paseban Senen DKI Jakarta Jakpus 10440,"{""nama_jalan"": ""JL. MASJID"", ""nama_kompleks_atau_gedung"": null, ""blok_kavling"": null, ""nomor"": ""27B"", ""rt"": ""12"", ""rw"": ""14"", ""kelurahan"": ""Paseban"", ""kecamatan"": ""Senen"", ""kota_kabupaten"": ""Kota Jakarta Pusat"", ""provinsi"": ""DKI Jakarta"", ""kodepos"": ""10440"", ""detail_unit"": null}"
"JLN CITRA 2 mEXT 73A, Pondok Bambu, Duren Sawit, Jakarta Tim.","{""nama_jalan"": ""JL. CITRA 2 EXT"", ""nama_kompleks_atau_gedung"": null, ""blok_kavling"": null, ""nomor"": ""73A"", ""rt"": null, ""rw"": null, ""kelurahan"": ""Pondok Bambu"", ""kecamatan"": ""Duren Sawit"", ""kota_kabupaten"": ""Kota Jakarta Timur"", ""provinsi"": null, ""kodepos"": null, ""detail_unit"": null}"
Alamat saya di jl. PULO NANGKA TENGAH 50 - RT 08/RW 01 - Kebayoran Lama - Grogol Utara - Jakarta Sel. - 12210,"{""nama_jalan"": ""JL. PULO NANGKA TENGAH"", ""nama_kompleks_atau_gedung"": null, ""blok_kavling"": null, ""nomor"": ""50"", ""rt"": ""8"", ""rw"": ""1"", ""kelurahan"": ""Grogol Utara"", ""kecamatan"": ""Kebayoran Lama"", ""kota_kabupaten"": ""Kota Jakarta Selatan"", ""provinsi"": null, ""kodepos"": ""12210"", ""detail_unit"": null}"
Kirim paket ke Kayu Manis Matraman jln. JEND. MT. HARYONO No. 84 Jakarta Tim. 13130 DKI Jakarta,"{""nama_jalan"": ""JL. JEND. MT. HARYONO"", ""nama_kompleks_atau_gedung"": null, ""blok_kavling"": null, ""nomor"": ""84"", ""rt"": null, ""rw"": null, ""kelurahan"": ""Kayu Manis"", ""kecamatan"": ""Matraman"", ""kota_kabupaten"": ""Kota Jakarta Timur"", ""provinsi"": ""DKI Jakarta"", ""kodepos"": ""13130"", ""detail_unit"": null}"
Tujuan: Jaksel / Kebagusan / Pasar Minggu / Paladian Park 7 B18 / RT 06/RW 10,"{""nama_jalan"": null, ""nama_kompleks_atau_gedung"": ""Paladian Park"", ""blok_kavling"": ""B18"", ""nomor"": ""7"", ""rt"": ""6"", ""rw"": ""10"", ""kelurahan"": ""Kebagusan"", ""kecamatan"": ""Pasar Minggu"", ""kota_kabupaten"": ""Kota Jakarta Selatan"", ""provinsi"": null, ""kodepos"": null, ""detail_unit"": null}"
Kirim paket ke Wisma 46 No. 12 Blok A3 Tebet Barat Tebet Jakarta Selatan DKI Jakarta,"{""nama_jalan"": null, ""nama_kompleks_atau_gedung"": ""Wisma 46"", ""blok_kavling"": ""A3"", ""nomor"": ""12"", ""rt"": null, ""rw"": null, ""kelurahan"": ""Tebet Barat"", ""kecamatan"": ""Tebet"", ""kota_kabupaten"": ""Kota Jakarta Selatan"", ""provinsi"": ""DKI Jakarta"", ""kodepos"": null, ""detail_unit"": null}"
"Lokasi rumah: gg. KUNINGAN BARAT No. 57C / RT 12, RW 10 / Karet Kuningan / Setiabudi / Jakarta Sel. / DKI Jakarta","{""nama_jalan"": ""JL. KUNINGAN BARAT"", ""nama_kompleks_atau_gedung"": null, ""blok_kavling"": null, ""nomor"": ""57C"", ""rt"": ""12"", ""rw"": ""10"", ""kelurahan"": ""Karet Kuningan"", ""kecamatan"": ""Setiabudi"", ""kota_kabupaten"": ""Kota Jakarta Selatan"", ""provinsi"": ""DKI Jakarta"", ""kodepos"": null, ""detail_unit"": null}"
Lokasi rumah: Petukangan Utara - Pesanggrahan - gang TOL SEDYATMO No. 54 - Lantai 16 Unit 10A - RT 14/RW 01 - Jakarta Selatan,"{""nama_jalan"": ""JL. TOL SEDYATMO"", ""nama_kompleks_atau_gedung"": null, ""blok_kavling"": null, ""nomor"": ""54"", ""rt"": ""14"", ""rw"": ""1"", ""kelurahan"": ""Petukangan Utara"", ""kecamatan"": ""Pesanggrahan"", ""kota_kabupaten"": ""Kota Jakarta Selatan"", ""provinsi"": null, ""kodepos"": null, ""detail_unit"": ""Lantai 16 Unit 10A""}"
Lokasi rumah: Eminence Darmawangsa 45 Blok B3 RT 10/RW 14 Ciganjur Jagakarsa Jaksel DKI Jakarta,"{""nama_jalan"": null, ""nama_kompleks_atau_gedung"": ""Eminence Darmawangsa"", ""blok_kavling"": ""B3"", ""nomor"": ""45"", ""rt"": ""10"", ""rw"": ""14"", ""kelurahan"": ""Ciganjur"", ""kecamatan"": ""Jagakarsa"", ""kota_kabupaten"": ""Kota Jakarta Selatan"", ""provinsi"": ""DKI Jakarta"", ""kodepos"": null, ""detail_unit"": null}"
Tujuan: SMA Global Nusantara School Blok A4 31 RT 09/RW 10 Bendungan Hilir Tanah Abang Jakarta Pusat 10210,"{""nama_jalan"": null, ""nama_kompleks_atau_gedung"": ""SMA Global Nusantara School"", ""blok_kavling"": ""A4"", ""nomor"": ""31"", ""rt"": ""9"", ""rw"": ""10"", ""kelurahan"": ""Bendungan Hilir"", ""kecamatan"": ""Tanah Abang"", ""kota_kabupaten"": ""Kota Jakarta Pusat"", ""provinsi"": null, ""kodepos"": ""10210"", ""detail_unit"": null}"
Tujuan: Jln. TINER V No.72 Lantai 9 Unit 7A RT 12 RW 13 Kebon Sirih Menteng Jakpus 10340,"{""nama_jalan"": ""JL. TINER V"", ""nama_kompleks_atau_gedung"": null, ""blok_kavling"": null, ""nomor"": ""72"", ""rt"": ""12"", ""rw"": ""13"", ""kelurahan"": ""Kebon Sirih"", ""kecamatan"": ""Menteng"", ""kota_kabupaten"": ""Kota Jakarta Pusat"", ""provinsi"": null, ""kodepos"": ""10340"", ""detail_unit"": ""Lantai 9 Unit 7A""}"
"Kirim paket ke JL PERSAHABATAN No. 95B, Rt.11/Rw.6, Kampung Bali, Tanah Abang, Jakarta Pusat","{""nama_jalan"": ""JL. PERSAHABATAN"", ""nama_kompleks_atau_gedung"": null, ""blok_kavling"": null, ""nomor"": ""95B"", ""rt"": ""11"", ""rw"": ""6"", ""kelurahan"": ""Kampung Bali"", ""kecamatan"": ""Tanah Abang"", ""kota_kabupaten"": ""Kota Jakarta Pusat"", ""provinsi"": null, ""kodepos"": null, ""detail_unit"": null}"
Alamat saya di The Bloomington A17 No. 29 - RT 01/RW 13 - Meruya Selatan - Kembangan - 11650 - DKI Jakarta - Jakarta Bar.,"{""nama_jalan"": null, ""nama_kompleks_atau_gedung"": ""The Bloomington"", ""blok_kavling"": ""A17"", ""nomor"": ""29"", ""rt"": ""1"", ""rw"": ""13"", ""kelurahan"": ""Meruya Selatan"", ""kecamatan"": ""Kembangan"", ""kota_kabupaten"": ""Kota Jakarta Barat"", ""provinsi"": ""DKI Jakarta"", ""kodepos"": ""11650"", ""detail_unit"": null}"
Alamat saya di Jakarta Timur DKI Jakarta Malaka Sari Duren Sawit gg. PROF. DR. SATRIO No. 27B RT 13/RW 14,"{""nama_jalan"": ""JL. PROF. DR. SATRIO"", ""nama_kompleks_atau_gedung"": null, ""blok_kavling"": null, ""nomor"": ""27B"", ""rt"": ""13"", ""rw"": ""14"", ""kelurahan"": ""Malaka Sari"", ""kecamatan"": ""Duren Sawit"", ""kota_kabupaten"": ""Kota Jakarta Timur"", ""provinsi"": ""DKI Jakarta"", ""kodepos"": null, ""detail_unit"": null}"
"Tolong antarkan ke alamat Jl DIPONEGORO 78A, Lantai 27 Unit 5A, RT 1 RW 5, Jagakarsa, Jagakarsa, 12620, Jakarta Sel.","{""nama_jalan"": ""JL. DIPONEGORO"", ""nama_kompleks_atau_gedung"": null, ""blok_kavling"": null, ""nomor"": ""78A"", ""rt"": ""1"", ""rw"": ""5"", ""kelurahan"": ""Jagakarsa"", ""kecamatan"": ""Jagakarsa"", ""kota_kabupaten"": ""Kota Jakarta Selatan"", ""provinsi"": null, ""kodepos"": ""12620"", ""detail_unit"": ""Lantai 27 Unit 5A""}"
Kirim paket ke Roa Malaka / Tambora / KOMPLEK BATAN 44 Blok A18 / Lantai 11 Unit 9A / Rt.7 Rw.15 / Jakarta Bar. / 11230,"{""nama_jalan"": null, ""nama_kompleks_atau_gedung"": ""KOMPLEK BATAN"", ""blok_kavling"": ""A18"", ""nomor"": ""44"", ""rt"": ""7"", ""rw"": ""15"", ""kelurahan"": ""Roa Malaka"", ""kecamatan"": ""Tambora"", ""kota_kabupaten"": ""Kota Jakarta Barat"", ""provinsi"": null, ""kodepos"": ""11230"", ""detail_unit"": ""Lantai 11 Unit 9A""}"
Tolong antarkan ke alamat gg. SUNTER PERMAI RAYA No.74 / Rt.6 / Rw.4 / Rawa Terate / Cakung / Jakarta Timur / 13920 / DKI Jakarta,"{""nama_jalan"": ""JL. SUNTER PERMAI RAYA"", ""nama_kompleks_atau_gedung"": null, ""blok_kavling"": null, ""nomor"": ""74"", ""rt"": ""6"", ""rw"": ""4"", ""kelurahan"": ""Rawa Terate"", ""kecamatan"": ""Cakung"", ""kota_kabupaten"": ""Kota Jakarta Timur"", ""provinsi"": ""DKI Jakarta"", ""kodepos"": ""13920"", ""detail_unit"": null}"
Tujuan: Jaktim Penggilingan Cakung No.53A Jln SIAGA II RT 8 RW 14,"{""nama_jalan"": ""JL. SIAGA II"", ""nama_kompleks_atau_gedung"": null, ""blok_kavling"": null, ""nomor"": ""53A"", ""rt"": ""8"", ""rw"": ""14"", ""kelurahan"": ""Penggilingan"", ""kecamatan"": ""Cakung"", ""kota_kabupaten"": ""Kota Jakarta Timur"", ""provinsi"": null, ""kodepos"": null, ""detail_unit"": null}"
"KOMPLEK BEA CUKAI No. 2 Blok B2, Duri Kepa, Kebon Jeruk, Jakarta Barat","{""nama_jalan"": null, ""nama_kompleks_atau_gedung"": ""KOMPLEK BEA CUKAI"", ""blok_kavling"": ""B2"", ""nomor"": ""2"", ""rt"": null, ""rw"": null, ""kelurahan"": ""Duri Kepa"", ""kecamatan"": ""Kebon Jeruk"", ""kota_kabupaten"": ""Kota Jakarta Barat"", ""provinsi"": null, ""kodepos"": null, ""detail_unit"": null}"
Alamat saya di Jl. DAAN MOGOT II No.97 Palmerah Pal Merah Jakarta Bar.,"{""nama_jalan"": ""JL. DAAN MOGOT II"", ""nama_kompleks_atau_gedung"": null, ""blok_kavling"": null, ""nomor"": ""97"", ""rt"": null, ""rw"": null, ""kelurahan"": ""Palmerah"", ""kecamatan"": ""Pal Merah"", ""kota_kabupaten"": ""Kota Jakarta Barat"", ""provinsi"": null, ""kodepos"": null, ""detail_unit"": null}"
"Lokasi rumah: JLN KEP AGUJI 66B / RT 2, RW 3 / Palmeriam / Matraman / Jakarta Timur / DKI Jakarta","{""nama_jalan"": ""JL. KEPA GUJI"", ""nama_kompleks_atau_gedung"": null, ""blok_kavling"": null, ""nomor"": ""66B"", ""rt"": ""2"", ""rw"": ""3"", ""kelurahan"": ""Palmeriam"", ""kecamatan"": ""Matraman"", ""kota_kabupaten"": ""Kota Jakarta Timur"", ""provinsi"": ""DKI Jakarta"", ""kodepos"": null, ""detail_unit"": null}"
